,word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_%3B,char_freq_%28,char_freq_%5B,char_freq_%21,char_freq_%24,char_freq_%23,capital_run_length_average,capital_run_length_longest,capital_run_length_total
0,0.20425017178058624,0.05999331548810005,0.28236427903175354,0.002603646833449602,0.6083504557609558,0.3256978392601013,0.8229031562805176,0.14705537259578705,0.3069116473197937,0.1525338888168335,0.005615205504000187,0.19080543518066406,0.22680021822452545,0.06063377857208252,0.2952955663204193,0.550347626209259,0.21412953734397888,0.006554223597049713,0.5042832493782043,0.16707415878772736,0.09361442178487778,0.140022411942482,0.3209017813205719,0.22529542446136475,0.6731566190719604,0.1442384421825409,1.204105257987976,0.19666150212287903,0.10246631503105164,0.030403027310967445,0.27013179659843445,0.06766517460346222,0.2169988602399826,0.1674962192773819,0.28645777702331543,0.3376648426055908,0.6907755732536316,0.004552909173071384,0.1455371379852295,0.04381783679127693,0.32200202345848083,0.2642960548400879,0.005019763484597206,0.35490354895591736,0.41251140832901,0.17175282537937164,0.05614600330591202,0.13000574707984924,0.025242546573281288,0.19737710058689117,0.14494793117046356,0.6864117383956909,0.8667045831680298,0.1320054978132248,0.21053989231586456,0.03525928407907486,0.3616839051246643
1,0.23666460812091827,0.0014545642770826817,0.7006831169128418,0.031005818396806717,0.5097706913948059,0.2001473307609558,0.6766514182090759,0.22570057213306427,0.18933692574501038,0.15835408866405487,0.10650463402271271,0.16490894556045532,0.20521125197410583,0.049193717539310455,0.2689279019832611,1.7878367900848389,0.24998943507671356,0.062411170452833176,0.04075974225997925,0.09550126641988754,0.22129350900650024,0.08376739174127579,0.248515784740448,0.17694346606731415,0.430036723613739,0.15450793504714966,0.8250139951705933,0.2804674804210663,0.13995516300201416,0.06790773570537567,0.18962953984737396,0.11477968096733093,0.03115454502403736,0.10313975065946579,0.17588506639003754,0.10158806294202805,0.28611481189727783,0.02027500979602337,0.04089682176709175,0.05477556586265564,0.201189324259758,0.24162130057811737,0.09847576916217804,0.22541764378547668,0.33228275179862976,0.040227457880973816,0.01489275973290205,0.12145484983921051,0.07226595282554626,0.48447704315185547,0.057572104036808014,0.5618578195571899,0.6447153687477112,0.03773147612810135,0.16330911219120026,0.03672076016664505,0.40258368849754333
2,0.2908058166503906,0.044414740055799484,1.5143251419067383,0.047998420894145966,0.4510578215122223,0.24388550221920013,0.7602351903915405,0.8991633057594299,0.3371841013431549,0.0642264112830162,0.18259531259536743,0.745819091796875,0.21849070489406586,0.07846958935260773,0.2522963285446167,0.5750041007995605,0.08091237396001816,0.08386198431253433,0.08024913817644119,0.07064803689718246,0.2028404325246811,0.05178897827863693,0.550065815448761,0.19783268868923187,0.43665745854377747,0.4475117325782776,0.7608633637428284,0.1693066656589508,0.20682257413864136,0.16734366118907928,0.26306748390197754,0.11502204090356827,0.09049630165100098,0.11609484255313873,0.8433695435523987,0.004495657980442047,0.5087601542472839,0.054901257157325745,0.027377663180232048,0.14711439609527588,0.2352702021598816,0.13695120811462402,0.12975789606571198,0.18129834532737732,0.8033639788627625,0.34184107184410095,0.053792621940374374,0.14486484229564667,0.011011523194611073,0.6521762013435364,0.1638423353433609,0.7016814947128296,0.9187122583389282,0.05137118697166443,0.12702292203903198,0.15521568059921265,0.05394861474633217
3,0.067319355905056,0.09639044851064682,0.3220570385456085,0.04432127997279167,0.6279557347297668,0.028270989656448364,0.6409695744514465,0.43172988295555115,0.15567748248577118,0.05479650944471359,0.10199151933193207,0.460864782333374,0.09466902911663055,0.0006931924726814032,0.29207152128219604,0.23073925077915192,0.47836238145828247,0.0378214456140995,0.24788227677345276,0.0826297476887703,0.12544392049312592,0.15093682706356049,4.831934452056885,0.12445414811372757,0.44871339201927185,0.19523577392101288,0.8999788165092468,0.15504659712314606,0.12602680921554565,0.03999481722712517,0.22639231383800507,0.05175122991204262,0.0763806402683258,0.07933459430932999,0.1969517022371292,0.14232194423675537,2.134006977081299,0.030816275626420975,0.11914639919996262,0.01378650777041912,0.19120889902114868,0.18833252787590027,0.08233150094747543,0.2480238676071167,0.48245489597320557,0.46328696608543396,0.011847260408103466,0.09848352521657944,0.2653866410255432,0.13223792612552643,0.009950254112482071,0.48715606331825256,0.20165997743606567,0.025821678340435028,0.008582624606788158,0.0003926803183276206,0.12181244790554047
4,0.18049348890781403,0.037127651274204254,0.6049049496650696,0.013727955520153046,0.3001450300216675,0.06859049946069717,0.5983929634094238,0.15930689871311188,0.141996830701828,0.1462463140487671,0.2031710147857666,0.24822105467319489,0.3726719617843628,0.04127131402492523,0.1531151384115219,0.39318791031837463,0.18307089805603027,0.04806378111243248,0.20010018348693848,0.04519912227988243,0.39309191703796387,0.0018493179231882095,0.24119798839092255,0.1131645143032074,0.23660166561603546,0.008212986402213573,0.6099893450737,0.2673797011375427,0.17465417087078094,0.10948704183101654,0.13889245688915253,0.11369900405406952,0.04003576189279556,0.07438003271818161,0.2086338847875595,0.07545357197523117,0.1624428927898407,0.011516443453729153,0.010260962881147861,0.019850630313158035,1.815544843673706,0.2601134479045868,0.3949843943119049,0.16752390563488007,0.07271595299243927,0.13770130276679993,0.02872581034898758,0.1397758424282074,0.06497915834188461,0.08782777190208435,0.20943696796894073,0.5749520063400269,0.6043521165847778,0.0809357762336731,0.09415334463119507,0.0548289529979229,0.056125249713659286
5,0.030839163810014725,0.16623550653457642,0.4544898569583893,0.03254285082221031,0.15738056600093842,0.3436557650566101,0.4693284332752228,0.07921669632196426,0.16571244597434998,0.18805962800979614,0.15260471403598785,0.42981329560279846,0.07661925256252289,0.21884174644947052,0.15814998745918274,0.41437479853630066,0.0815800353884697,2.308062791824341,2.37894868850708,0.06336644291877747,0.15767085552215576,0.10148345679044724,0.4231295883655548,0.2619677186012268,0.7998265027999878,0.30995845794677734,0.9118595123291016,0.11547970771789551,0.13792340457439423,0.07624378800392151,0.0509391613304615,0.05002697929739952,0.19798888266086578,0.14005419611930847,0.23766376078128815,0.1707805097103119,0.32090049982070923,0.03957819566130638,0.30403098464012146,0.04338981583714485,0.35464367270469666,0.33786478638648987,0.14722362160682678,0.2153826802968979,0.17122402787208557,0.10877425968647003,0.05885162577033043,0.01743992231786251,0.039828110486269,0.28359630703926086,0.2263340801000595,0.5522446632385254,1.2013001441955566,0.008742432110011578,0.3043484091758728,0.15846510231494904,0.13235478103160858
6,0.1899372786283493,0.013489051721990108,0.19910000264644623,0.035118184983730316,0.30430537462234497,0.22494763135910034,0.4605604112148285,0.1495523303747177,0.17599746584892273,0.06213296204805374,0.09478714317083359,0.6015418171882629,0.22311213612556458,0.046073686331510544,0.15297022461891174,0.45764219760894775,0.0370517335832119,0.07859613746404648,0.31671854853630066,0.00021025046589784324,0.0018335041822865605,0.08250591903924942,0.3812348544597626,0.1094646006822586,0.49423152208328247,0.11869760602712631,0.7958006858825684,0.1112266331911087,0.19596132636070251,0.15677407383918762,0.17544084787368774,0.11194130033254623,0.15841920673847198,0.15444007515907288,6.152115821838379,0.13095349073410034,0.3033848702907562,0.043961361050605774,0.048810020089149475,0.017857937142252922,0.24451318383216858,4.225659370422363,0.08647268265485764,0.22462762892246246,0.39849457144737244,0.2012380212545395,0.011133844964206219,0.10029624402523041,0.02329350635409355,0.06999723613262177,0.1528700441122055,0.09232349693775177,0.6625697612762451,0.05501382052898407,0.11552319675683975,0.039801519364118576,0.0395025797188282
7,0.9987193942070007,0.0396362729370594,0.4135291278362274,0.034113503992557526,0.4383822977542877,0.4686957001686096,0.4526459872722626,0.17029090225696564,0.12949983775615692,0.09309905022382736,0.1828654557466507,0.03646708279848099,0.3673553466796875,0.06209833174943924,0.12492451071739197,0.35929328203201294,0.038349129259586334,0.13748785853385925,0.3432943522930145,0.03255905956029892,0.08154705166816711,0.023020904511213303,0.31584447622299194,0.13831612467765808,0.537287175655365,0.09121435135602951,0.73365318775177,0.7447476983070374,0.8452193737030029,4.060152053833008,1.0018775463104248,1.255610704421997,0.012073061428964138,1.1461015939712524,0.9279769659042358,0.3214702904224396,0.05095137655735016,0.006362815387547016,0.1506822109222412,0.46714890003204346,0.09037622064352036,0.19492623209953308,0.06228881701827049,0.05912066996097565,1.0395573377609253,0.7056698799133301,0.0038170902989804745,0.1412583887577057,0.007921941578388214,0.14945515990257263,0.20607058703899384,0.562768280506134,0.5064256191253662,0.10838435590267181,0.11315590888261795,0.06071482598781586,0.04474378749728203
8,0.29599809646606445,0.027181975543498993,0.4296491742134094,0.0597761794924736,0.5386373400688171,0.29239967465400696,0.8153004050254822,0.26410478353500366,0.0635213628411293,0.22955137491226196,0.16123323142528534,0.9766716361045837,0.2839658260345459,0.10631866753101349,0.2645532786846161,0.6266523003578186,0.16696631908416748,0.06539898365736008,0.007965738885104656,0.0574193149805069,0.03309882432222366,0.06317535787820816,0.7662924528121948,0.10825121402740479,0.3158303499221802,0.0845186784863472,0.9385599493980408,0.1314956694841385,0.2844715118408203,0.0175397340208292,0.3587195575237274,0.1263464242219925,0.06379384547472,0.11908943206071854,0.36513450741767883,0.23054826259613037,0.5016412734985352,0.03291533514857292,0.1667407900094986,0.084076888859272,1.4677574634552002,0.16690777242183685,0.09743669629096985,0.105611652135849,0.43079811334609985,0.1673748940229416,0.03030215948820114,0.14276619255542755,0.027843942865729332,0.3320639729499817,0.0956270769238472,0.4866633117198944,0.8154633641242981,0.11080114543437958,0.08737094700336456,0.18250924348831177,0.032299838960170746
9,0.4220556616783142,0.025072753429412842,0.22546671330928802,0.062125202268362045,0.25230172276496887,0.12111036479473114,0.7321266531944275,0.2344072163105011,0.11179614067077637,0.27986276149749756,0.01434595137834549,0.007745208218693733,0.0263843797147274,0.1575894057750702,0.3116644322872162,0.4198879897594452,0.317893922328949,0.03333267197012901,0.48102810978889465,0.14481431245803833,0.19323986768722534,2.8613972663879395,0.468135267496109,0.13973374664783478,1.0697330236434937,0.36259156465530396,0.8160513043403625,0.3239715099334717,0.17002472281455994,0.20498210191726685,0.13359683752059937,0.022961949929594994,0.061368729919195175,0.004098385572433472,0.22694219648838043,0.1388346552848816,0.09821390360593796,0.006754517555236816,0.06331674009561539,0.01849694550037384,0.2107556015253067,0.2217012345790863,0.11108016967773438,0.16011564433574677,0.34343165159225464,0.8653666377067566,0.07166362553834915,0.026731284335255623,0.9076626896858215,0.2341669797897339,0.1161489188671112,0.6685062050819397,0.4272831678390503,0.2935691773891449,0.043081291019916534,0.03053099289536476,2.231264114379883
